raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
단타 조았다,단타 조았다,단타 조았다,2024-12-12T15:57:30+09:00,0.1053,0.844,0.0507,1
토스  렉심하네  짜증 나네,토스 렉심하네 짜증 나네,토스 렉심하네 짜증 나네,2023-07-24T09:24:07+09:00,0.0919,0.8438,0.0643,1
"30선이 60선 터치 직전, RSI 우상향. 차트로는 추세전환이 확실한데 리더십문제 해소만 좀 되면 폭등 가능성 있다고봅니다.",30선이 60선 터치 직전 RSI 우상향 차트로는 추세전환이 확실한데 리더십문제 해소만 좀 되면 폭등 가능성 있다고봅니다,"30선이 60선 터치 직전, RSI 우상향. 차트로는 추세전환이 확실한데 리더십문제 해소만 좀 되면 폭등 가능성 있다고봅니다.",2025-02-13T12:21:39+09:00,0.3026,0.1902,0.5072,2
그동안 고생많으셨습니다  축하드립니다 !!!,그동안 고생많으셨습니다 축하드립니다,그동안 고생많으셨습니다 축하드립니다 !!!,2025-01-08T12:23:24+09:00,0.048,0.919,0.0331,1
국장 인버스 사라고 했제~,국장 인버스 사라고 했제,국장 인버스 사라고 했제,2024-12-27T12:53:27+09:00,0.1137,0.8028,0.0835,1
오만전자예측 대황니니,오만전자예측 대황니니,오만전자예측 대황니니,2024-10-01T23:32:56+09:00,0.0826,0.8792,0.0382,1
이럴일이가 ㅜㅜ 뭔 지수가 바이오처럼 빠지나 ㅠㅜ,이럴일이가 뭔 지수가 바이오처럼 빠지나,이럴일이가 ㅜㅜ 뭔 지수가 바이오처럼 빠지나 ㅠㅜ,2024-08-05T11:52:29+09:00,0.2818,0.5417,0.1765,1
이제가는거야,이제가는거야,이제가는거야,2024-10-15T09:02:57+09:00,0.0821,0.792,0.1258,1
ㅋㅋ,,ㅋㅋ,2024-11-11T15:22:14+09:00,0.0341,0.9546,0.0113,1
누가 이기나 해보자,누가 이기나 해보자,누가 이기나 해보자,2024-10-24T15:29:53+09:00,0.1058,0.6672,0.227,1
"이거 사는 이유가 뭔가요?? 
미국ETF 보다도 수익률 현저하게 밀리는데…",이거 사는 이유가 뭔가요 미국ETF 보다도 수익률 현저하게 밀리는데,이거 사는 이유가 뭔가요?? 미국ETF 보다도 수익률 현저하게 밀리는데,2024-11-11T11:30:33+09:00,0.2926,0.5461,0.1614,1
정말 답이다 없네,정말 답이다 없네,정말 답이다 없네,2024-12-30T09:19:30+09:00,0.0382,0.9481,0.0137,1
ㅋ 내가 다시 진입하니 떨어지는구나,내가 다시 진입하니 떨어지는구나,ㅋ 내가 다시 진입하니 떨어지는구나,2025-01-09T16:17:50+09:00,0.2109,0.3424,0.4467,2
간다,간다,간다,2024-05-27T14:49:47+09:00,0.0766,0.2382,0.6852,2
5년 차트에서 M자 탈모가 생긴 것으로 보아 앞으로 다 빠지지 않을까 싶습니다. 어떻게 생각하시나요?,5년 차트에서 M자 탈모가 생긴 것으로 보아 앞으로 다 빠지지 않을까 싶습니다 어떻게 생각하시나요,5년 차트에서 M자 탈모가 생긴 것으로 보아 앞으로 다 빠지지 않을까 싶습니다. 어떻게 생각하시나요?,2024-12-30T09:29:48+09:00,0.2426,0.6058,0.1515,1
"미리 알고 있지 않아서야 이렇게 깔끔하게
털어가냐 ㅎㅎ",미리 알고 있지 않아서야 이렇게 깔끔하게 털어가냐,미리 알고 있지 않아서야 이렇게 깔끔하게 털어가냐 ㅎㅎ,2024-11-20T14:49:09+09:00,0.082,0.8684,0.0495,1
근데 삼전은 뭔 근거로 사는거임 님들 적자에 해외에서도 발 빼고 좋은 소식 본게 단 하나도 없는거 같은데,근데 삼전은 뭔 근거로 사는거임 님들 적자에 해외에서도 발 빼고 좋은 소식 본게 단 하나도 없는거 같은데,근데 삼전은 뭔 근거로 사는거임 님들 적자에 해외에서도 발 빼고 좋은 소식 본게 단 하나도 없는거 같은데,2024-09-30T20:47:08+09:00,0.1946,0.697,0.1084,1
13일의 금요일에 네마녀의날이라..,13일의 금요일에 네마녀의날이라,13일의 금요일에 네마녀의날이라..,2024-09-12T05:34:47+09:00,0.0904,0.8434,0.0662,1
아직도 안팔았냐? 호구들이냐 진짜?,아직도 안팔았냐 호구들이냐 진짜,아직도 안팔았냐? 호구들이냐 진짜?,2024-10-25T09:49:57+09:00,0.0943,0.8804,0.0252,1
버거형.. 주둥이 틀기전에 올려놔..ㅠㅠ,버거형 주둥이 틀기전에 올려놔,버거형.. 주둥이 틀기전에 올려놔..ㅠㅠ,2024-10-22T09:22:19+09:00,0.1362,0.7334,0.1304,1
개미들아 좀가자,개미들아 좀가자,개미들아 좀가자,2024-07-08T15:47:27+09:00,0.042,0.0751,0.8828,2
아  진짜 지긋지긋합니다.,아 진짜 지긋지긋합니다,아 진짜 지긋지긋합니다.,2025-03-14T09:32:58+09:00,0.055,0.9261,0.019,1
진짜 정치질은 니들 집 밥상머리에서나 처 해라! 가족들 다들 무시하니 이런데다 글 싸지르는데 진짜 토스 게시판 관리 안 하네!!!!,진짜 정치질은 니들 집 밥상머리에서나 처 해라 가족들 다들 무시하니 이런데다 글 싸지르는데 진짜 토스 게시판 관리 안 하네,진짜 정치질은 니들 집 밥상머리에서나 처 해라! 가족들 다들 무시하니 이런데다 글 싸지르는데 진짜 토스 게시판 관리 안 하네!!!!,2025-01-04T19:22:26+09:00,0.161,0.735,0.104,1
국장털고 미장올리겠지,국장털고 미장올리겠지,국장털고 미장올리겠지,2024-10-11T01:45:30+09:00,0.1268,0.6429,0.2303,1
오 잘버티는데?  화팅,오 잘버티는데 화팅,오 잘버티는데? 화팅,2024-11-29T16:25:09+09:00,0.0622,0.8827,0.0551,1
이거50% 팔고 어제 테슬라 레버리지 쳤더니 바로 메꿨음,이거50 팔고 어제 테슬라 레버리지 쳤더니 바로 메꿨음,이거50 팔고 어제 테슬라 레버리지 쳤더니 바로 메꿨음,2024-11-12T09:06:08+09:00,0.2935,0.6074,0.0991,1
실적 박았네,실적 박았네,실적 박았네,2024-11-01T14:59:59+09:00,0.0704,0.8941,0.0356,1
미장도 망이네,미장도 망이네,미장도 망이네,2024-04-13T07:55:22+09:00,0.1385,0.7743,0.0872,1
평단63900원인데 쭉 가지고 가도 될까요?,평단63900원인데 쭉 가지고 가도 될까요,평단63900원인데 쭉 가지고 가도 될까요?,2024-09-25T09:54:28+09:00,0.0703,0.8443,0.0853,1
오 좀심한데....,오 좀심한데,오 좀심한데....,2024-05-29T14:39:12+09:00,0.0595,0.9153,0.0252,1
오전애 저가애  구매하신분들 축하들여요,오전애 저가애 구매하신분들 축하들여요,오전애 저가애 구매하신분들 축하들여요,2024-03-19T14:51:32+09:00,0.1025,0.7792,0.1183,1
잘가  삼성 총선후에 다시 보자,잘가 삼성 총선후에 다시 보자,잘가 삼성 총선후에 다시 보자,2024-03-08T14:08:41+09:00,0.0966,0.7493,0.1541,1
시초가 미쳤네..,시초가 미쳤네,시초가 미쳤네..,2024-10-04T08:55:03+09:00,0.052,0.9251,0.0229,1
ㅠㅠㅠㅠㅠㅠ,,ㅠㅠㅠㅠㅠㅠ,2025-02-04T10:25:00+09:00,0.035,0.9526,0.0124,1
삼성때문에 기분이 엉망이구만ㅋ,삼성때문에 기분이 엉망이구만,삼성때문에 기분이 엉망이구만ㅋ,2025-01-10T10:38:34+09:00,0.0744,0.8946,0.031,1
짜증나네 ᆢ,짜증나네,짜증나네 ᆢ,2025-01-07T12:22:57+09:00,0.0415,0.9426,0.0159,1
4만원 풀매가즈아,4만원 풀매가즈아,4만원 풀매가즈아,2024-12-20T14:26:45+09:00,0.1061,0.1559,0.738,2
떨어진다아아아아아아ㅏ,떨어진다아아아아아아,떨어진다아아아아아아ㅏ,2025-01-22T11:35:11+09:00,0.035,0.9526,0.0124,1
하닉이 1등이네요 삼전은 삼류 이게현실이네요 ㅠㅠ,하닉이 1등이네요 삼전은 삼류 이게현실이네요,하닉이 1등이네요 삼전은 삼류 이게현실이네요 ㅠㅠ,2024-10-24T12:19:44+09:00,0.2276,0.6104,0.162,1
미리사두삼 ㅋㅋㅋ내일 오를거임ㅋㅋ,미리사두삼 내일 오를거임,미리사두삼 ㅋㅋㅋ내일 오를거임ㅋㅋ,2023-06-08T12:57:52+09:00,0.1395,0.444,0.4166,1
"오래간만에 와 봤는데 더 있다가 와야겠네
ㅂㅇ!",오래간만에 와 봤는데 더 있다가 와야겠네,오래간만에 와 봤는데 더 있다가 와야겠네 ㅂㅇ!,2025-01-22T18:51:22+09:00,0.0695,0.8336,0.0969,1
물타기 실패,물타기 실패,물타기 실패,2024-11-06T08:41:10+09:00,0.0557,0.9033,0.041,1
"51000원
와주세요
비나이다비나이다
몰빵가능합니다
한번만 기회를 주세요",51000원 와주세요 비나이다비나이다 몰빵가능합니다 한번만 기회를 주세요,51000원 와주세요 비나이다비나이다 몰빵가능합니다 한번만 기회를 주세요,2024-10-25T21:39:59+09:00,0.2074,0.3994,0.3932,1
ㄹㅇ 언제오르냐 진짜,언제오르냐 진짜,ㄹㅇ 언제오르냐 진짜,2024-12-18T21:58:24+09:00,0.1414,0.5067,0.3518,1
개미들아 영차 영차 오늘 외인 죽여보자,개미들아 영차 영차 오늘 외인 죽여보자,개미들아 영차 영차 오늘 외인 죽여보자,2024-11-14T10:43:25+09:00,0.1858,0.3658,0.4484,2
8만이 쇼생크 탈출 될듯,8만이 쇼생크 탈출 될듯,8만이 쇼생크 탈출 될듯,2024-02-28T10:28:39+09:00,0.206,0.5198,0.2741,1
항상 아침에 오르고 오후 되면 떨어지는 삼전,항상 아침에 오르고 오후 되면 떨어지는 삼전,항상 아침에 오르고 오후 되면 떨어지는 삼전,2024-02-07T13:26:35+09:00,0.1706,0.1777,0.6517,2
안사고 후회 하삼,안사고 후회 하삼,안사고 후회 하삼,2024-10-28T09:17:25+09:00,0.098,0.8467,0.0553,1
9만전자 갈거라고 했잖아요  ㅠㅠㅠㅠㅠ,9만전자 갈거라고 했잖아요,9만전자 갈거라고 했잖아요 ㅠㅠㅠㅠㅠ,2024-07-22T12:31:02+09:00,0.0432,0.9085,0.0483,1
이건 진짜 억까다 ㅎㅎ,이건 진짜 억까다,이건 진짜 억까다 ㅎㅎ,2024-09-09T12:18:22+09:00,0.0381,0.9376,0.0242,1
올~ 8시49분 현제 75200,올 8시49분 현제 75200,올 8시49분 현제 75200,2024-08-30T08:49:38+09:00,0.0432,0.8771,0.0797,1
와 .. 또 오만전자 가나 ㅡㅡ^,와 또 오만전자 가나,와 .. 또 오만전자 가나 ㅡㅡ,2024-10-02T09:14:58+09:00,0.0896,0.8471,0.0633,1
순대국밥 ㅠ,순대국밥,순대국밥 ㅠ,2024-11-12T12:41:11+09:00,0.0356,0.947,0.0174,1
☺️,,,2023-12-20T14:58:47+09:00,0.0413,0.9462,0.0125,1
소오름,소오름,소오름,2024-11-13T09:19:46+09:00,0.0385,0.9473,0.0142,1
가자 제발,가자 제발,가자 제발,2025-03-17T09:21:43+09:00,0.0421,0.0622,0.8957,2
좀더 살까?,좀더 살까,좀더 살까?,2025-01-17T14:04:11+09:00,0.0763,0.8929,0.0308,1
"열받아서 숨겨놧어요
3년뒤에 열어볼게요…",열받아서 숨겨놧어요 3년뒤에 열어볼게요,열받아서 숨겨놧어요 3년뒤에 열어볼게요,2024-11-11T15:58:32+09:00,0.088,0.8624,0.0495,1
와 8만 깨지겠네,와 8만 깨지겠네,와 8만 깨지겠네,2024-05-09T13:57:57+09:00,0.1558,0.7764,0.0678,1
라면과 방독면을 매수해라,라면과 방독면을 매수해라,라면과 방독면을 매수해라,2024-12-03T22:49:40+09:00,0.1801,0.3977,0.4222,2
외인들 언제까지 매도를 할지!!!,외인들 언제까지 매도를 할지,외인들 언제까지 매도를 할지!!!,2024-12-13T13:06:32+09:00,0.2567,0.5935,0.1498,1
반대매매 기대하며 하한가30%에매수걸면댈라나..,반대매매 기대하며 하한가30에매수걸면댈라나,반대매매 기대하며 하한가30에매수걸면댈라나..,2024-12-04T08:44:24+09:00,0.359,0.329,0.312,0
와....,와,와....,2024-11-14T16:21:07+09:00,0.0307,0.9563,0.013,1
7만 전자가 꿈이에요,7만 전자가 꿈이에요,7만 전자가 꿈이에요,2024-10-23T13:27:39+09:00,0.0428,0.9098,0.0474,1
4만전자 보는 날인가..?,4만전자 보는 날인가,4만전자 보는 날인가..?,2024-11-14T09:51:56+09:00,0.11,0.8145,0.0755,1
방금 5만주 거래 뜬거봄 ㄷㄷ 뭔일나려나 진짜 개떡상인가,방금 5만주 거래 뜬거봄 뭔일나려나 진짜 개떡상인가,방금 5만주 거래 뜬거봄 ㄷㄷ 뭔일나려나 진짜 개떡상인가,2025-03-18T09:23:37+09:00,0.3947,0.3762,0.2291,0
아주좋아,아주좋아,아주좋아,2025-02-04T08:58:46+09:00,0.0414,0.916,0.0426,1
"국장🏊‍♂️
어푸어푸",국장 어푸어푸,국장 어푸어푸,2025-03-14T10:00:39+09:00,0.0368,0.942,0.0212,1
더 많이 탈걸 후회중...또르륵,더 많이 탈걸 후회중또르륵,더 많이 탈걸 후회중...또르륵,2025-02-18T16:15:21+09:00,0.0819,0.8537,0.0644,1
퉷,퉷,퉷,2024-11-06T10:37:04+09:00,0.0459,0.9389,0.0151,1
그전에는 없던 리스크가 7월에는 갑자기 뿅 하고 생겼나?,그전에는 없던 리스크가 7월에는 갑자기 뿅 하고 생겼나,그전에는 없던 리스크가 7월에는 갑자기 뿅 하고 생겼나?,2024-12-21T20:45:45+09:00,0.124,0.8235,0.0526,1
장초반빼네,장초반빼네,장초반빼네,2024-06-04T08:58:39+09:00,0.1079,0.829,0.0631,1
개인이 끌어 올리는군요. 내일은 팝콘 각입니다. 관전 중... 게임스톱 이후에 즐거운 시간이네요.,개인이 끌어 올리는군요 내일은 팝콘 각입니다 관전 중 게임스톱 이후에 즐거운 시간이네요,개인이 끌어 올리는군요. 내일은 팝콘 각입니다. 관전 중... 게임스톱 이후에 즐거운 시간이네요.,2024-09-26T15:29:54+09:00,0.2236,0.5387,0.2377,1
쌀때 더 사야 함,쌀때 더 사야 함,쌀때 더 사야 함,2024-04-05T11:37:16+09:00,0.0964,0.8154,0.0881,1
개미 더 털어,개미 더 털어,개미 더 털어,2024-11-15T13:56:40+09:00,0.1457,0.7107,0.1437,1
신용 언제쯤 털림? 그래야 하락세 진정될 것 같은데,신용 언제쯤 털림 그래야 하락세 진정될 것 같은데,신용 언제쯤 털림? 그래야 하락세 진정될 것 같은데,2024-11-14T18:26:25+09:00,0.4948,0.3744,0.1308,0
길게 보고 갑니다.. 지금 세우고있는 공장들 가동되고 매출올라가는건 자명한 일이죠.,길게 보고 갑니다 지금 세우고있는 공장들 가동되고 매출올라가는건 자명한 일이죠,길게 보고 갑니다.. 지금 세우고있는 공장들 가동되고 매출올라가는건 자명한 일이죠.,2024-09-19T18:29:27+09:00,0.1915,0.5227,0.2858,1
8만기념,8만기념,8만기념,2024-03-28T11:36:49+09:00,0.0338,0.9062,0.06,1
"잘먹고갑니다
나중에 떨어질때 다시옵니다",잘먹고갑니다 나중에 떨어질때 다시옵니다,잘먹고갑니다 나중에 떨어질때 다시옵니다,2025-03-12T15:56:03+09:00,0.1887,0.4252,0.3861,1
"ㅎㅎ 이제 시작임
패닉셀 나올때까지 떨어지다가
V자 반등 못하고 1~2년간 횡보할꺼임.

이거 감당할수 있으면 매수하셈",이제 시작임 패닉셀 나올때까지 떨어지다가 V자 반등 못하고 12년간 횡보할꺼임 이거 감당할수 있으면 매수하셈,ㅎㅎ 이제 시작임 패닉셀 나올때까지 떨어지다가 V자 반등 못하고 12년간 횡보할꺼임. 이거 감당할수 있으면 매수하셈,2024-11-29T11:43:51+09:00,0.3356,0.1493,0.5151,2
어느 지름신이 날 유도 하였는가....,어느 지름신이 날 유도 하였는가,어느 지름신이 날 유도 하였는가....,2024-11-13T14:43:23+09:00,0.0986,0.8493,0.0521,1
4만 5천원 찍을 듯...,4만 5천원 찍을 듯,4만 5천원 찍을 듯...,2024-11-13T09:34:50+09:00,0.0742,0.7529,0.173,1
도박장 오픈 1분전,도박장 오픈 1분전,도박장 오픈 1분전,2025-02-06T08:59:39+09:00,0.1766,0.5806,0.2427,1
너 진짜 너무하다 너무해,너 진짜 너무하다 너무해,너 진짜 너무하다 너무해,2024-04-26T14:57:39+09:00,0.0455,0.9371,0.0174,1
하이닉스 만큼 해놓고. 올려달라해,하이닉스 만큼 해놓고 올려달라해,하이닉스 만큼 해놓고. 올려달라해,2024-08-01T11:41:38+09:00,0.1141,0.5228,0.363,1
"내려갑니다
문이 닫힙니다 
5층",내려갑니다 문이 닫힙니다 5층,내려갑니다 문이 닫힙니다 5층,2024-09-24T11:47:20+09:00,0.2154,0.1691,0.6156,2
천안문 사라진 그목소리 당신도 그 일부가 될 수 있습니다,천안문 사라진 그목소리 당신도 그 일부가 될 수 있습니다,천안문 사라진 그목소리 당신도 그 일부가 될 수 있습니다,2025-01-03T12:42:35+09:00,0.1158,0.779,0.1052,1
뉴스증권사에서 반도체 빨대부터 알아봤다,뉴스증권사에서 반도체 빨대부터 알아봤다,뉴스증권사에서 반도체 빨대부터 알아봤다,2024-01-12T13:57:50+09:00,0.0595,0.8947,0.0458,1
외인이 던진걸 기관이 받아주면 양전 할듯요~,외인이 던진걸 기관이 받아주면 양전 할듯요,외인이 던진걸 기관이 받아주면 양전 할듯요,2023-06-05T10:32:44+09:00,0.1668,0.7755,0.0577,1
외국인들 매수 전까지 기다리자~~~~,외국인들 매수 전까지 기다리자,외국인들 매수 전까지 기다리자,2024-09-10T13:18:04+09:00,0.1083,0.1855,0.7062,2
또 퇴각하니,또 퇴각하니,또 퇴각하니,2025-02-14T15:04:19+09:00,0.0754,0.9061,0.0185,1
4만ㅎㅇ,4만,4만ㅎㅇ,2024-11-14T16:52:10+09:00,0.0318,0.9198,0.0484,1
"재용이는 공부 했어야지
사업가 노노 ㅠ
아부지 안 닮았어
엄마 닮았는가베 ㅠㅠ",재용이는 공부 했어야지 사업가 노노 아부지 안 닮았어 엄마 닮았는가베,재용이는 공부 했어야지 사업가 노노 ㅠ 아부지 안 닮았어 엄마 닮았는가베 ㅠㅠ,2024-10-23T11:21:53+09:00,0.0861,0.858,0.0559,1
일주일에 한주씩 정립,일주일에 한주씩 정립,일주일에 한주씩 정립,2024-08-08T10:43:44+09:00,0.0997,0.8203,0.0801,1
그냥 나는 산다.,그냥 나는 산다,그냥 나는 산다.,2024-12-05T15:20:13+09:00,0.0816,0.8282,0.0902,1
좀 팍팍 사봐 애들아 ~,좀 팍팍 사봐 애들아,좀 팍팍 사봐 애들아,2024-06-25T11:44:17+09:00,0.06,0.819,0.121,1
아 시외 57200 추매한다는게  팔았네 써글ㅜ,아 시외 57200 추매한다는게 팔았네 써글,아 시외 57200 추매한다는게 팔았네 써글ㅜ,2024-10-31T15:52:03+09:00,0.2403,0.6614,0.0983,1
오늘의 MVP 기관형,오늘의 MVP 기관형,오늘의 MVP 기관형,2024-10-14T15:40:22+09:00,0.0554,0.9025,0.042,1
장 마감전에 외국인 다 팔고 나갈듯..,장 마감전에 외국인 다 팔고 나갈듯,장 마감전에 외국인 다 팔고 나갈듯..,2024-11-21T10:43:03+09:00,0.2972,0.4761,0.2267,1
삼성  널 사는이유는  안봐도 되서야,삼성 널 사는이유는 안봐도 되서야,삼성 널 사는이유는 안봐도 되서야,2024-06-10T11:18:26+09:00,0.0969,0.8373,0.0658,1
"초격차 강조하던 삼전이,
그 반도체 제조 기술력에서 후발주자들에게 크게 밀리면서 작금의 상황까지 오게 됨.
임원들이 자기돈으로 주식 매수하는 의욕을 보인다지만 희망회로 돌리는 거지 그런다고 없던 기술력이 갑자기 생기나? 엔비가 사준대?
(엔비도 블랙웰 이슈로 자기 불끄기 바쁜데.)
미국의 Intel꼴 나지 않으리란 법 없음.

삼전 추매한 걸 뼈저리게 후회하고 있는 중..
투자 실패.

따라서 님들도 저점매수가 답이 아니고, 물타기도 적당히 하시길.
10월에 오만전자 갈 지도 모름.",초격차 강조하던 삼전이 그 반도체 제조 기술력에서 후발주자들에게 크게 밀리면서 작금의 상황까지 오게 됨 임원들이 자기돈으로 주식 매수하는 의욕을 보인다지만 희망회로 돌리는 거지 그런다고 없던 기술력이 갑자기 생기나 엔비가 사준대 엔비도 블랙웰 이슈로 자기 불끄기 바쁜데 미국의 Intel꼴 나지 않으리란 법 없음 삼전 추매한 걸 뼈저리게 후회하고 있는 중 투자 실패 따라서 님들도 저점매수가 답이 아니고 물타기도 적당히 하시길 10월에 오만전자 갈 지도 모름,"초격차 강조하던 삼전이, 그 반도체 제조 기술력에서 후발주자들에게 크게 밀리면서 작금의 상황까지 오게 됨. 임원들이 자기돈으로 주식 매수하는 의욕을 보인다지만 희망회로 돌리는 거지 그런다고 없던 기술력이 갑자기 생기나? 엔비가 사준대? 엔비도 블랙웰 이슈로 자기 불끄기 바쁜데. 미국의 Intel꼴 나지 않으리란 법 없음. 삼전 추매한 걸 뼈저리게 후회하고 있는 중.. 투자 실패. 따라서 님들도 저점매수가 답이 아니고, 물타기도 적당히 하시길. 10월에 오만전자 갈 지도 모름.",2024-09-23T23:19:42+09:00,0.3516,0.2414,0.407,2
"오랜만에 다시 들어와서 소소하게 먹고 갑니다.
삼전주주분들 HBM 통과해서 다들 부자 되시길 바랍니다!!!",오랜만에 다시 들어와서 소소하게 먹고 갑니다 삼전주주분들 HBM 통과해서 다들 부자 되시길 바랍니다,오랜만에 다시 들어와서 소소하게 먹고 갑니다. 삼전주주분들 HBM 통과해서 다들 부자 되시길 바랍니다!!!,2024-07-05T14:28:05+09:00,0.1899,0.4533,0.3569,1
하루에 한주씩 사야징~~^^♡,하루에 한주씩 사야징,하루에 한주씩 사야징,2024-05-27T15:01:45+09:00,0.086,0.8153,0.0987,1
회사가야하는데 불안해서 잠 못자는 주주 손,회사가야하는데 불안해서 잠 못자는 주주 손,회사가야하는데 불안해서 잠 못자는 주주 손,2024-12-04T03:09:35+09:00,0.0723,0.9091,0.0186,1
어디까지 가는걸까?,어디까지 가는걸까,어디까지 가는걸까?,2025-03-21T10:14:35+09:00,0.0598,0.9053,0.0349,1
아따 스트레이트로 가면안대나,아따 스트레이트로 가면안대나,아따 스트레이트로 가면안대나,2024-09-30T13:53:00+09:00,0.0576,0.8768,0.0656,1
55000전자,55000전자,55000전자,2024-10-25T13:56:32+09:00,0.0311,0.9576,0.0114,1
"금투세 폐지 됐고 하나 해결 됐고
미대선 끝났고 두개 해결 됐고
거의 바닥권이고 
오를 일만 남았습니다 
더 떨어질 것도 읖다 
맘 대로 혀 ^^",금투세 폐지 됐고 하나 해결 됐고 미대선 끝났고 두개 해결 됐고 거의 바닥권이고 오를 일만 남았습니다 더 떨어질 것도 읖다 맘 대로 혀,금투세 폐지 됐고 하나 해결 됐고 미대선 끝났고 두개 해결 됐고 거의 바닥권이고 오를 일만 남았습니다 더 떨어질 것도 읖다 맘 대로 혀,2024-11-06T13:05:39+09:00,0.372,0.1865,0.4414,2
이제 9만전자가요,이제 9만전자가요,이제 9만전자가요,2024-03-28T14:31:31+09:00,0.0453,0.8864,0.0683,1
난 미장도 은행이자도 안나오네요.ㅠㅠ,난 미장도 은행이자도 안나오네요,난 미장도 은행이자도 안나오네요.ㅠㅠ,2024-04-14T09:29:28+09:00,0.1326,0.8141,0.0533,1
악재가 확정되서 올라가는..,악재가 확정되서 올라가는,악재가 확정되서 올라가는..,2024-12-03T10:05:16+09:00,0.2832,0.3009,0.4159,2
무슨 호재라도있노 차트가 좋으네,무슨 호재라도있노 차트가 좋으네,무슨 호재라도있노 차트가 좋으네,2025-02-19T09:19:18+09:00,0.1683,0.5695,0.2621,1
마이너스9만.... 난 미장으로갈랍니다,마이너스9만 난 미장으로갈랍니다,마이너스9만.... 난 미장으로갈랍니다,2025-01-02T15:13:02+09:00,0.1804,0.4185,0.401,1
😀,,,2023-09-26T11:18:48+09:00,0.0413,0.9462,0.0125,1
"외인 매도세 줄어들고, 기관 매수세로 전환 굿",외인 매도세 줄어들고 기관 매수세로 전환 굿,"외인 매도세 줄어들고, 기관 매수세로 전환 굿",2024-10-29T11:32:55+09:00,0.1219,0.1127,0.7654,2
"2년 넘게 정들었는데

타종목들 단가 조정을위해

셀 삼성 합니다

다들익절하세요",2년 넘게 정들었는데 타종목들 단가 조정을위해 셀 삼성 합니다 다들익절하세요,2년 넘게 정들었는데 타종목들 단가 조정을위해 셀 삼성 합니다 다들익절하세요,2024-04-16T13:09:54+09:00,0.2518,0.3958,0.3524,1
떡상 기원 1일 차 🙏,떡상 기원 1일 차,떡상 기원 1일 차,2024-10-28T10:00:03+09:00,0.151,0.515,0.334,1
엔비디아 퀄 통과하면 8만8천까지는 갈까요?,엔비디아 퀄 통과하면 8만8천까지는 갈까요,엔비디아 퀄 통과하면 8만8천까지는 갈까요?,2024-08-16T11:10:45+09:00,0.0925,0.656,0.2515,1
캬앜 퉤,캬앜 퉤,캬앜 퉤,2024-11-06T15:11:34+09:00,0.038,0.947,0.015,1
시간외 가끔저럼 요 몇달하락했을때도 저런식으로 장난많이침,시간외 가끔저럼 요 몇달하락했을때도 저런식으로 장난많이침,시간외 가끔저럼 요 몇달하락했을때도 저런식으로 장난많이침,2025-03-21T16:05:05+09:00,0.4066,0.3652,0.2282,0
120선 59000원 지지 여부입니다.,120선 59000원 지지 여부입니다,120선 59000원 지지 여부입니다.,2025-02-19T10:18:54+09:00,0.0688,0.8011,0.1301,1
아 인버스 마렵다,아 인버스 마렵다,아 인버스 마렵다,2024-10-07T09:12:25+09:00,0.1368,0.7561,0.1071,1
3년 물려 있다가 며칠간 상승하여 기대가 컸는데 역시나 삼전은 #일장춘몽 였다 😨,3년 물려 있다가 며칠간 상승하여 기대가 컸는데 역시나 삼전은 일장춘몽 였다,3년 물려 있다가 며칠간 상승하여 기대가 컸는데 역시나 삼전은 일장춘몽 였다,2024-01-09T15:40:19+09:00,0.2771,0.2206,0.5023,2
ㅎㅎ,,ㅎㅎ,2025-02-06T14:13:33+09:00,0.0294,0.9583,0.0124,1
#,,,2025-02-14T09:54:34+09:00,0.0413,0.9462,0.0125,1
잘먹고 갑니다,잘먹고 갑니다,잘먹고 갑니다,2024-09-20T09:11:41+09:00,0.0961,0.4689,0.435,1
아닠ㅋㅋㅋㅋ 바닥인줄 알았는데 매번..떨어지네...,아닠 바닥인줄 알았는데 매번떨어지네,아닠ㅋㅋㅋㅋ 바닥인줄 알았는데 매번..떨어지네...,2023-07-20T18:32:22+09:00,0.523,0.3095,0.1676,0
테슬라 안함? 여기서 다들 머함?,테슬라 안함 여기서 다들 머함,테슬라 안함? 여기서 다들 머함?,2024-11-12T21:08:55+09:00,0.0869,0.8796,0.0335,1
아무 말도 없니?,아무 말도 없니,아무 말도 없니?,2024-11-14T14:53:35+09:00,0.0387,0.9504,0.011,1
빨랑 익절하고 미국장 넘어가고싶다ㅠ,빨랑 익절하고 미국장 넘어가고싶다,빨랑 익절하고 미국장 넘어가고싶다ㅠ,2024-11-25T13:25:44+09:00,0.1079,0.7456,0.1465,1
이걸 못 뚫어!?,이걸 못 뚫어,이걸 못 뚫어!?,2024-04-16T14:41:32+09:00,0.0413,0.9479,0.0109,1
7만 깨지만 다시 들어올게요 ㅎ,7만 깨지만 다시 들어올게요,7만 깨지만 다시 들어올게요 ㅎ,2023-09-13T09:33:12+09:00,0.0643,0.8702,0.0655,1
크흑 ㅠㅠ,크흑,크흑 ㅠㅠ,2024-11-28T11:36:46+09:00,0.0347,0.9529,0.0124,1
오르는게 더 신기하지 지금 회사 상황보면..,오르는게 더 신기하지 지금 회사 상황보면,오르는게 더 신기하지 지금 회사 상황보면..,2025-01-10T16:53:27+09:00,0.1834,0.43,0.3866,1
