raw_text,text_tfidf,text_bert,time,prob_fear,prob_neutral,prob_greed,pred_label
롱이다잉,롱이다잉,롱이다잉,2025-01-30T22:28:06+09:00,0.0235,0.9603,0.0161,1
"완전자율주행 엔비칩 사용하는 자동차회사, 휴머노이드 훈련용 Chip 사용하는 회사 열거될 때... 아무리 봐도 현대가 안보이네. 우짜노 클났네. 
엔비 주식 쮜끔 올라간다고 좋아하기에는 ... 우리나라 기업이 잘되는 게 더 좋지 
한동안 배아파리즘에....",완전자율주행 엔비칩 사용하는 자동차회사 휴머노이드 훈련용 Chip 사용하는 회사 열거될 때 아무리 봐도 현대가 안보이네 우짜노 클났네 엔비 주식 쮜끔 올라간다고 좋아하기에는 우리나라 기업이 잘되는 게 더 좋지 한동안 배아파리즘에,"완전자율주행 엔비칩 사용하는 자동차회사, 휴머노이드 훈련용 Chip 사용하는 회사 열거될 때... 아무리 봐도 현대가 안보이네. 우짜노 클났네. 엔비 주식 쮜끔 올라간다고 좋아하기에는 ... 우리나라 기업이 잘되는 게 더 좋지 한동안 배아파리즘에....",2025-01-07T13:20:33+09:00,0.15,0.6185,0.2314,1
근데 엔비는 1년이상보면 우상향 무조건이지 않아요?,근데 엔비는 1년이상보면 우상향 무조건이지 않아요,근데 엔비는 1년이상보면 우상향 무조건이지 않아요?,2025-01-29T04:20:27+09:00,0.075,0.7025,0.2225,1
"3
2
1",3 2 1,3 2 1,2025-01-29T02:11:56+09:00,0.0268,0.9576,0.0156,1
딥씨크로 gpu는 당연히 필요하게 됨을 더 증명한셈임.,딥씨크로 gpu는 당연히 필요하게 됨을 더 증명한셈임,딥씨크로 gpu는 당연히 필요하게 됨을 더 증명한셈임.,2025-01-28T19:25:10+09:00,0.0527,0.8854,0.0619,1
"그냥...
voodoo 시리즈
사용할때가 그립네~
그때 리바tnt는 게임도 안되었는데~
어떻게 이렇게까지 된건지~
대단하네~ 엔비~",그냥 voodoo 시리즈 사용할때가 그립네 그때 리바tnt는 게임도 안되었는데 어떻게 이렇게까지 된건지 대단하네 엔비,그냥... voodoo 시리즈 사용할때가 그립네 그때 리바tnt는 게임도 안되었는데 어떻게 이렇게까지 된건지 대단하네 엔비,2025-02-15T00:16:51+09:00,0.0734,0.8362,0.0904,1
바로 복구하면 너무 뻔하긴해 멕아리 없이 이렇게 흐르다 엇박으로 올라도 오케이,바로 복구하면 너무 뻔하긴해 멕아리 없이 이렇게 흐르다 엇박으로 올라도 오케이,바로 복구하면 너무 뻔하긴해 멕아리 없이 이렇게 흐르다 엇박으로 올라도 오케이,2025-01-28T23:46:10+09:00,0.2781,0.2776,0.4443,2
크로우~즈,크로우즈,크로우즈,2025-01-06T10:02:18+09:00,0.0215,0.96,0.0185,1
.,,.,2025-01-28T01:39:22+09:00,0.0197,0.9727,0.0076,1
오늘 오르는 날 아니에요?? 이건 꿈이야 하하하,오늘 오르는 날 아니에요 이건 꿈이야 하하하,오늘 오르는 날 아니에요?? 이건 꿈이야 하하하,2025-02-27T23:54:14+09:00,0.1014,0.7068,0.1918,1
어디가임마,어디가임마,어디가임마,2024-12-25T02:47:40+09:00,0.041,0.9385,0.0205,1
양전 탱큐~~ㅎㅎ,양전 탱큐,양전 탱큐ㅎㅎ,2025-02-10T22:58:11+09:00,0.0463,0.0905,0.8632,2
ㄱㅈㅇ,,ㄱㅈㅇ,2025-02-10T23:56:05+09:00,0.02,0.9716,0.0085,1
시티그룹,시티그룹,시티그룹,2025-02-06T21:28:59+09:00,0.0379,0.9455,0.0166,1
이제 머 다른이야기 하자,이제 머 다른이야기 하자,이제 머 다른이야기 하자,2025-03-19T02:34:46+09:00,0.0244,0.9527,0.0229,1
소액으로 꾸준히 갑시다,소액으로 꾸준히 갑시다,소액으로 꾸준히 갑시다,2025-02-28T18:54:31+09:00,0.0552,0.3385,0.6063,2
풀매수해라,풀매수해라,풀매수해라,2025-02-18T12:21:55+09:00,0.5487,0.1645,0.2868,0
ㅋㅋㅋㅋㅋㅋ 숏~~,숏,ㅋㅋㅋㅋㅋㅋ 숏,2025-01-28T23:52:23+09:00,0.0316,0.9495,0.019,1
진입,진입,진입,2025-02-13T01:11:03+09:00,0.0472,0.914,0.0388,1
괜찮아 다 잘 될 거야,괜찮아 다 잘 될 거야,괜찮아 다 잘 될 거야,2025-03-08T02:48:21+09:00,0.0433,0.8835,0.0732,1
럼프형 등장 대기대기,럼프형 등장 대기대기,럼프형 등장 대기대기,2025-03-22T00:32:31+09:00,0.0429,0.8739,0.0832,1
"deepsick? deepsuxk? 그게 뭐죠? 
AI는 엔비디아가 1황이야",deepsick deepsuxk 그게 뭐죠 AI는 엔비디아가 1황이야,deepsick? deepsuxk? 그게 뭐죠? AI는 엔비디아가 1황이야,2025-02-10T23:37:46+09:00,0.0465,0.9027,0.0507,1
와 정신적 스트레스가 장난아니네요,와 정신적 스트레스가 장난아니네요,와 정신적 스트레스가 장난아니네요,2025-01-31T14:26:44+09:00,0.0976,0.8562,0.0462,1
잠시 있다 다시 들어올게요. 기다리며 버티면 용돈주는 엔비디아 고마워요.,잠시 있다 다시 들어올게요 기다리며 버티면 용돈주는 엔비디아 고마워요,잠시 있다 다시 들어올게요. 기다리며 버티면 용돈주는 엔비디아 고마워요.,2025-01-23T18:14:04+09:00,0.0768,0.6694,0.2538,1
"미국주식은 하루 거래량이 5천만주 이상이 되고 하는게 많으니 작전이고 뭐고가 통하질 않는다.
그게 좋다.
한국 주식은 세력 형님들이, 기관이, 외국인이 올려주시기 전까지는 아무 일도 일어나지 않는다.
매시간 하락일 뿐.",미국주식은 하루 거래량이 5천만주 이상이 되고 하는게 많으니 작전이고 뭐고가 통하질 않는다 그게 좋다 한국 주식은 세력 형님들이 기관이 외국인이 올려주시기 전까지는 아무 일도 일어나지 않는다 매시간 하락일 뿐,"미국주식은 하루 거래량이 5천만주 이상이 되고 하는게 많으니 작전이고 뭐고가 통하질 않는다. 그게 좋다. 한국 주식은 세력 형님들이, 기관이, 외국인이 올려주시기 전까지는 아무 일도 일어나지 않는다. 매시간 하락일 뿐.",2025-02-26T01:20:01+09:00,0.4406,0.1836,0.3757,0
그만 좀 던져라 쫄보들아. ㅠㅠ,그만 좀 던져라 쫄보들아,그만 좀 던져라 쫄보들아. ㅠㅠ,2025-01-28T23:28:26+09:00,0.1002,0.8382,0.0616,1
"113불. 285주 모았다
끝. 여윳돈이라 묵혀둔다. 그럼 결국엔 오른다.
온니 럼프 노친네 때문에 억까당하는거라..
해줘... 엔비.. 가끔 종가 확인하러 올게",113불 285주 모았다 끝 여윳돈이라 묵혀둔다 그럼 결국엔 오른다 온니 럼프 노친네 때문에 억까당하는거라 해줘 엔비 가끔 종가 확인하러 올게,113불. 285주 모았다 끝. 여윳돈이라 묵혀둔다. 그럼 결국엔 오른다. 온니 럼프 노친네 때문에 억까당하는거라.. 해줘... 엔비.. 가끔 종가 확인하러 올게,2025-03-10T22:42:46+09:00,0.1844,0.3037,0.5119,2
엔캐리때 90찍고 반등했는데 트황은 어디까지 보낼려나.. 사고싶은데 무서워서 못사겠다..,엔캐리때 90찍고 반등했는데 트황은 어디까지 보낼려나 사고싶은데 무서워서 못사겠다,엔캐리때 90찍고 반등했는데 트황은 어디까지 보낼려나.. 사고싶은데 무서워서 못사겠다..,2025-03-05T00:27:37+09:00,0.6098,0.1843,0.206,0
"거시경제를 이기려고 들지마셈

지금 
관세전쟁+ 반도체수출규제 때문에
엔비 기업 자체의 문제를 떠나서
시장 자체가 하락세임

시장 이기는 주식없으니 다들 몸 사리세요...
트럼프가 좀 자리를 잡아야 다시 오를듯
그게언제가될지는 아무도모름..",거시경제를 이기려고 들지마셈 지금 관세전쟁 반도체수출규제 때문에 엔비 기업 자체의 문제를 떠나서 시장 자체가 하락세임 시장 이기는 주식없으니 다들 몸 사리세요 트럼프가 좀 자리를 잡아야 다시 오를듯 그게언제가될지는 아무도모름,거시경제를 이기려고 들지마셈 지금 관세전쟁 반도체수출규제 때문에 엔비 기업 자체의 문제를 떠나서 시장 자체가 하락세임 시장 이기는 주식없으니 다들 몸 사리세요... 트럼프가 좀 자리를 잡아야 다시 오를듯 그게언제가될지는 아무도모름..,2025-02-26T01:37:59+09:00,0.3813,0.1957,0.4229,2
"젠슨황 -  Blackwell이 본격적인 생산 단계에 있음

+ Micron Technology가 회사의 새로운 그래픽 처리 장치에 메모리를 제공할 것",젠슨황 Blackwell이 본격적인 생산 단계에 있음 Micron Technology가 회사의 새로운 그래픽 처리 장치에 메모리를 제공할 것,젠슨황 Blackwell이 본격적인 생산 단계에 있음 Micron Technology가 회사의 새로운 그래픽 처리 장치에 메모리를 제공할 것,2025-01-07T12:16:08+09:00,0.0527,0.8606,0.0868,1
엔비 90불 기원 19일차,엔비 90불 기원 19일차,엔비 90불 기원 19일차,2025-02-02T22:10:16+09:00,0.0334,0.8817,0.0849,1
딥시크 공산화 프로파간다~~,딥시크 공산화 프로파간다,딥시크 공산화 프로파간다,2025-01-28T02:24:53+09:00,0.1136,0.7275,0.1589,1
엔비디아 분들이 봤을 때 amd 어때요?,엔비디아 분들이 봤을 때 amd 어때요,엔비디아 분들이 봤을 때 amd 어때요?,2024-12-22T16:53:01+09:00,0.0411,0.8688,0.0901,1
IWC 파일럿 워치 진짜 이쁘네 ㅋㅋ,IWC 파일럿 워치 진짜 이쁘네,IWC 파일럿 워치 진짜 이쁘네 ㅋㅋ,2025-02-22T00:39:36+09:00,0.0334,0.9233,0.0434,1
어디까지 내려감?,어디까지 내려감,어디까지 내려감?,2025-01-28T01:27:06+09:00,0.1931,0.622,0.1849,1
그만버텨 ㅠㅠ,그만버텨,그만버텨 ㅠㅠ,2025-03-06T01:47:59+09:00,0.0374,0.9456,0.017,1
"미쳤다 진짜
횡보할때 다 팔았는데
반도체주 etf 마저 없었으면 포모 오질뻔",미쳤다 진짜 횡보할때 다 팔았는데 반도체주 etf 마저 없었으면 포모 오질뻔,미쳤다 진짜 횡보할때 다 팔았는데 반도체주 etf 마저 없었으면 포모 오질뻔,2025-01-07T00:19:15+09:00,0.2629,0.4141,0.323,1
아마존발 엔비디아 악재는 ㅋㅋㅋ,아마존발 엔비디아 악재는,아마존발 엔비디아 악재는 ㅋㅋㅋ,2025-03-18T22:07:32+09:00,0.1727,0.6551,0.1722,1
올라갈때 난 매수!,올라갈때 난 매수,올라갈때 난 매수!,2025-02-03T10:55:06+09:00,0.2309,0.2289,0.5402,2
딥시크 단기 악재면 오늘이 다신 안올 저점이였다,딥시크 단기 악재면 오늘이 다신 안올 저점이였다,딥시크 단기 악재면 오늘이 다신 안올 저점이였다,2025-01-27T23:54:27+09:00,0.3796,0.2385,0.3819,2
쏜다!!! 아래로!!,쏜다 아래로,쏜다!!! 아래로!!,2025-02-25T23:31:43+09:00,0.0413,0.8374,0.1213,1
금욜날 구매 가능하겠는데 ?,금욜날 구매 가능하겠는데,금욜날 구매 가능하겠는데 ?,2025-01-28T01:16:28+09:00,0.0295,0.9369,0.0336,1
"단순히 관세 그 자체가 기업에 영향을 주는 요소보다 GDP의 역성장과 투자심리에 있어서 악영향이 큼.  이건 미국의 신뢰성을 낮춤.

과거에도 보호무역주의를 강하게 유지하다가 금융위기 온적이 있음.

보호무역주의(PC)->강달러->GDP 역성장(경기침체)->빚내서 부양한 주가 하락->개인재정악화로 소비감소->기업물건 안삼->기업 분기 실적 둔화->주가하락->개인 재정악화 세수 악화->정부 재정악화->  강달러로 인한 다른나라 경기위기로 세계 금융위기 도미노 가능성 증가->경제 공황 가능성증가.->약달러 전환->지탱하던 시장 유동성이 해외로 빠져나감 ->금리인상->주가폭락->은행파산.",단순히 관세 그 자체가 기업에 영향을 주는 요소보다 GDP의 역성장과 투자심리에 있어서 악영향이 큼 이건 미국의 신뢰성을 낮춤 과거에도 보호무역주의를 강하게 유지하다가 금융위기 온적이 있음 보호무역주의PC강달러GDP 역성장경기침체빚내서 부양한 주가 하락개인재정악화로 소비감소기업물건 안삼기업 분기 실적 둔화주가하락개인 재정악화 세수 악화정부 재정악화 강달러로 인한 다른나라 경기위기로 세계 금융위기 도미노 가능성 증가경제 공황 가능성증가약달러 전환지탱하던 시장 유동성이 해외로 빠져나감 금리인상주가폭락은행파산,단순히 관세 그 자체가 기업에 영향을 주는 요소보다 GDP의 역성장과 투자심리에 있어서 악영향이 큼. 이건 미국의 신뢰성을 낮춤. 과거에도 보호무역주의를 강하게 유지하다가 금융위기 온적이 있음. 보호무역주의PC강달러GDP 역성장경기침체빚내서 부양한 주가 하락개인재정악화로 소비감소기업물건 안삼기업 분기 실적 둔화주가하락개인 재정악화 세수 악화정부 재정악화 강달러로 인한 다른나라 경기위기로 세계 금융위기 도미노 가능성 증가경제 공황 가능성증가.약달러 전환지탱하던 시장 유동성이 해외로 빠져나감 금리인상주가폭락은행파산.,2025-03-15T11:51:19+09:00,0.2634,0.2702,0.4664,2
지하는 너무춥단다 아가..어서 올라오려무나..,지하는 너무춥단다 아가어서 올라오려무나,지하는 너무춥단다 아가..어서 올라오려무나..,2025-02-12T23:14:33+09:00,0.1008,0.6187,0.2805,1
좀만더살걸,좀만더살걸,좀만더살걸,2025-01-28T16:23:50+09:00,0.028,0.9471,0.0249,1
왜저럼?  ㅁ1침?,왜저럼 1침,왜저럼? ㅁ1침?,2025-03-27T23:38:19+09:00,0.0317,0.957,0.0113,1
와 오늘 도파민 터진다,와 오늘 도파민 터진다,와 오늘 도파민 터진다,2025-02-28T23:43:15+09:00,0.0895,0.804,0.1066,1
"112때도 비싸다고 안산다 안산다 노래를 부르더니
왜 이제와서 진입 할까말까 이럼?
사지마 평생 누가 사래?",112때도 비싸다고 안산다 안산다 노래를 부르더니 왜 이제와서 진입 할까말까 이럼 사지마 평생 누가 사래,112때도 비싸다고 안산다 안산다 노래를 부르더니 왜 이제와서 진입 할까말까 이럼? 사지마 평생 누가 사래?,2025-02-10T23:43:55+09:00,0.1435,0.7017,0.1548,1
트럼프랑 각 세울거면 진핑이형한테 주식 매수 부탁하자. 중국정부 엔비디아 주식 야금야금 모은다는 썰을 풀어서 경쟁적으러 주가를 올려보자,트럼프랑 각 세울거면 진핑이형한테 주식 매수 부탁하자 중국정부 엔비디아 주식 야금야금 모은다는 썰을 풀어서 경쟁적으러 주가를 올려보자,트럼프랑 각 세울거면 진핑이형한테 주식 매수 부탁하자. 중국정부 엔비디아 주식 야금야금 모은다는 썰을 풀어서 경쟁적으러 주가를 올려보자,2025-01-18T07:57:15+09:00,0.1733,0.3988,0.4279,2
"진짜 알다가도 모르겠다
그냥 엔비는 신",진짜 알다가도 모르겠다 그냥 엔비는 신,진짜 알다가도 모르겠다 그냥 엔비는 신,2025-03-04T23:37:46+09:00,0.0249,0.9497,0.0254,1
억까 미쳤네,억까 미쳤네,억까 미쳤네,2025-02-27T23:34:17+09:00,0.0616,0.9092,0.0292,1
어렵다어려워 주식은 진짜,어렵다어려워 주식은 진짜,어렵다어려워 주식은 진짜,2025-03-06T23:23:49+09:00,0.0996,0.8424,0.058,1
"위탁사 재무재표 이미 다 파악한 대미 큰손들은 
물량 늘리는 중입니다. 
실적까지 고삐 단디 잡으세요.",위탁사 재무재표 이미 다 파악한 대미 큰손들은 물량 늘리는 중입니다 실적까지 고삐 단디 잡으세요,위탁사 재무재표 이미 다 파악한 대미 큰손들은 물량 늘리는 중입니다. 실적까지 고삐 단디 잡으세요.,2025-02-20T00:13:11+09:00,0.1849,0.5213,0.2938,1
인플레이션 이렇게 올라간 거 보고 금요일에 파월이 무슨 말을 할까??   관세 끝날 때까지 금리 인하 없음 or 금리 인승 생각해봐야할 듯 이러면?,인플레이션 이렇게 올라간 거 보고 금요일에 파월이 무슨 말을 할까 관세 끝날 때까지 금리 인하 없음 or 금리 인승 생각해봐야할 듯 이러면,인플레이션 이렇게 올라간 거 보고 금요일에 파월이 무슨 말을 할까?? 관세 끝날 때까지 금리 인하 없음 or 금리 인승 생각해봐야할 듯 이러면?,2025-03-05T20:02:10+09:00,0.3443,0.3059,0.3498,2
.,,.,2024-12-25T11:57:15+09:00,0.0197,0.9727,0.0076,1
"[발표]

미국 1월 S&P 글로벌 서비스업 PMI 예상치 부합

매일 실시간 뉴스 및 지표 발표 전달드리고 있습니다!",발표 미국 1월 SP 글로벌 서비스업 PMI 예상치 부합 매일 실시간 뉴스 및 지표 발표 전달드리고 있습니다,발표 미국 1월 SP 글로벌 서비스업 PMI 예상치 부합 매일 실시간 뉴스 및 지표 발표 전달드리고 있습니다!,2025-02-05T23:46:09+09:00,0.0706,0.8144,0.115,1
아니멈춰,아니멈춰,아니멈춰,2025-03-04T21:23:35+09:00,0.0456,0.9403,0.0141,1
머이리 비싸 숙소 가격보고 미처가지고,머이리 비싸 숙소 가격보고 미처가지고,머이리 비싸 숙소 가격보고 미처가지고,2025-01-27T13:55:59+09:00,0.0888,0.8099,0.1012,1
설마 더 떨어지진 않겠지?,설마 더 떨어지진 않겠지,설마 더 떨어지진 않겠지?,2025-02-04T17:00:20+09:00,0.4028,0.3457,0.2515,0
나중에봬요,나중에봬요,나중에봬요,2025-01-06T21:26:14+09:00,0.0285,0.9577,0.0138,1
엔비 90불 기원 5일차,엔비 90불 기원 5일차,엔비 90불 기원 5일차,2025-01-14T17:15:52+09:00,0.0315,0.8741,0.0944,1
양전한다ㅏㅏ가자ㅏ아,양전한다가자아,양전한다ㅏㅏ가자ㅏ아,2025-01-31T05:53:12+09:00,0.0199,0.9718,0.0084,1
비용을 떠나서 딥시크가 엔비 구형 칩을 사용했기 때문에 엔비한테는 안되는거 아닌가요?,비용을 떠나서 딥시크가 엔비 구형 칩을 사용했기 때문에 엔비한테는 안되는거 아닌가요,비용을 떠나서 딥시크가 엔비 구형 칩을 사용했기 때문에 엔비한테는 안되는거 아닌가요?,2025-01-27T18:59:02+09:00,0.0452,0.9065,0.0483,1
역대급이네요,역대급이네요,역대급이네요,2025-02-03T10:17:50+09:00,0.0401,0.9391,0.0208,1
흐흐...,흐흐,흐흐...,2025-03-12T22:57:07+09:00,0.0204,0.9694,0.0102,1
평단 130넘는 사람이면 개추 ㅋㅋㅋ,평단 130넘는 사람이면 개추,평단 130넘는 사람이면 개추 ㅋㅋㅋ,2025-03-04T22:33:07+09:00,0.1969,0.6713,0.1318,1
아 내 폰수익……….,아 내 폰수익,아 내 폰수익.,2025-02-22T07:25:28+09:00,0.0231,0.9406,0.0363,1
작년부터 이걸 기다려왔다우~,작년부터 이걸 기다려왔다우,작년부터 이걸 기다려왔다우,2025-01-07T01:12:48+09:00,0.0239,0.9392,0.0368,1
엔뱌가 마15ㅋㅋㅋㅋ,엔뱌가 마15,엔뱌가 마15ㅋㅋㅋㅋ,2025-01-28T01:08:58+09:00,0.0223,0.9505,0.0272,1
이거 또...내려가면 진짜 번지할거야 너,이거 또내려가면 진짜 번지할거야 너,이거 또...내려가면 진짜 번지할거야 너,2025-01-16T15:42:45+09:00,0.2096,0.3774,0.413,2
바닥이....ㅠㅠㅠ,바닥이,바닥이....ㅠㅠㅠ,2025-03-05T00:15:53+09:00,0.3677,0.4241,0.2082,1
온통파란색이네,온통파란색이네,온통파란색이네,2025-02-28T22:04:07+09:00,0.0541,0.9143,0.0316,1
응 쥐joat 시드 당장 상폐 돼도 한달 일하면 그만이야. 눈물 좀 닦고,응 쥐joat 시드 당장 상폐 돼도 한달 일하면 그만이야 눈물 좀 닦고,응 쥐joat 시드 당장 상폐 돼도 한달 일하면 그만이야. 눈물 좀 닦고,2025-01-28T05:40:28+09:00,0.3182,0.5338,0.148,1
내가 파니 날라가~~는구낭!!!🤣,내가 파니 날라가는구낭,내가 파니 날라가는구낭!!!,2025-01-07T00:30:41+09:00,0.1309,0.6458,0.2234,1
나중에 재진입할게용,나중에 재진입할게용,나중에 재진입할게용,2025-01-06T23:51:17+09:00,0.039,0.9293,0.0318,1
"아니 근데... 지금 보니까
우리 엔비보다 더 빠진 애들도 많던데

왜 다 여기와서 우리 애 뭐라 그래요
귀 막아 엔비 듣지마 🤣🤣",아니 근데 지금 보니까 우리 엔비보다 더 빠진 애들도 많던데 왜 다 여기와서 우리 애 뭐라 그래요 귀 막아 엔비 듣지마,아니 근데... 지금 보니까 우리 엔비보다 더 빠진 애들도 많던데 왜 다 여기와서 우리 애 뭐라 그래요 귀 막아 엔비 듣지마,2025-02-03T22:06:24+09:00,0.0861,0.7569,0.157,1
와장창,와장창,와장창,2025-01-28T01:27:39+09:00,0.0394,0.9353,0.0253,1
근데 이 가격대면 추세선 재이탈한거같은데,근데 이 가격대면 추세선 재이탈한거같은데,근데 이 가격대면 추세선 재이탈한거같은데,2025-02-25T09:01:56+09:00,0.1537,0.692,0.1543,1
에휴 감동시치!,에휴 감동시치,에휴 감동시치!,2025-02-27T06:46:09+09:00,0.0252,0.9573,0.0175,1
다시 종가에 롱사는게 맞는건지..아 헷갈려,다시 종가에 롱사는게 맞는건지아 헷갈려,다시 종가에 롱사는게 맞는건지..아 헷갈려,2025-03-25T00:42:58+09:00,0.0836,0.7372,0.1792,1
.,,.,2025-02-03T10:26:13+09:00,0.0197,0.9727,0.0076,1
뉴스가 다 딥싴 저거때매 어쩌고 떠벌리는데...  엔비디아 주가 내려서 저점매수하려는 수작질로밖에 안보인다에 배팅함,뉴스가 다 딥싴 저거때매 어쩌고 떠벌리는데 엔비디아 주가 내려서 저점매수하려는 수작질로밖에 안보인다에 배팅함,뉴스가 다 딥싴 저거때매 어쩌고 떠벌리는데... 엔비디아 주가 내려서 저점매수하려는 수작질로밖에 안보인다에 배팅함,2025-01-27T22:11:40+09:00,0.3884,0.2358,0.3758,0
실발까지 존버 예정인데 저번 실발때 처럼 또 그러는거 아니겠죠..?,실발까지 존버 예정인데 저번 실발때 처럼 또 그러는거 아니겠죠,실발까지 존버 예정인데 저번 실발때 처럼 또 그러는거 아니겠죠..?,2025-02-07T00:43:57+09:00,0.1333,0.7624,0.1043,1
아니 왜 대체 왜,아니 왜 대체 왜,아니 왜 대체 왜,2025-02-27T23:40:28+09:00,0.0293,0.9563,0.0143,1
난 앤비디아 믿어,난 앤비디아 믿어,난 앤비디아 믿어,2025-01-27T23:12:32+09:00,0.0304,0.9248,0.0448,1
청산이네,청산이네,청산이네,2025-01-28T01:30:50+09:00,0.0736,0.882,0.0443,1
"내일 연설 전후로 전고점 뚫으면 날아오르는거고
전고점 천장 못뚫으면, 오른만큼 살짝 조정 올거고
뭐가됐든 좋다..
전자는 당연히 오르니까 좋은거고
후자는 추가매수 기회 주는거고",내일 연설 전후로 전고점 뚫으면 날아오르는거고 전고점 천장 못뚫으면 오른만큼 살짝 조정 올거고 뭐가됐든 좋다 전자는 당연히 오르니까 좋은거고 후자는 추가매수 기회 주는거고,"내일 연설 전후로 전고점 뚫으면 날아오르는거고 전고점 천장 못뚫으면, 오른만큼 살짝 조정 올거고 뭐가됐든 좋다.. 전자는 당연히 오르니까 좋은거고 후자는 추가매수 기회 주는거고",2025-01-06T22:36:04+09:00,0.322,0.1349,0.5431,2
아 엿 돼따..,아 엿 돼따,아 엿 돼따..,2025-03-27T01:47:12+09:00,0.0473,0.9179,0.0347,1
단기골든크로스 맞나영?,단기골든크로스 맞나영,단기골든크로스 맞나영?,2025-02-12T13:20:06+09:00,0.0513,0.9051,0.0436,1
"파월,  슈퍼파월을 보여줘!",파월 슈퍼파월을 보여줘,"파월, 슈퍼파월을 보여줘!",2025-03-07T22:29:59+09:00,0.0636,0.8642,0.0722,1
이거 먹고 인텔 더 사야지,이거 먹고 인텔 더 사야지,이거 먹고 인텔 더 사야지,2025-03-18T23:10:17+09:00,0.1077,0.7194,0.1729,1
일시적으로 떨어질때 패닉셀ㄴㄴ 얜 원래 실발 좋아도 억까당하는얘임,일시적으로 떨어질때 패닉셀 얜 원래 실발 좋아도 억까당하는얘임,일시적으로 떨어질때 패닉셀ㄴㄴ 얜 원래 실발 좋아도 억까당하는얘임,2025-02-26T22:37:01+09:00,0.5227,0.1618,0.3155,0
바닥 다진후 올라가나,바닥 다진후 올라가나,바닥 다진후 올라가나,2025-01-15T01:27:20+09:00,0.2477,0.2054,0.5469,2
"경쟁사(도 아닌것) 에 쫄아서 저정도로까지 확 빠진거 보면 그냥 물멘탈들임.. 외부 세력입장에서는 이슈 핑계로 흔들기 너무 좋을듯

걍 장기적으론 무조건 우상향임..",경쟁사도 아닌것 에 쫄아서 저정도로까지 확 빠진거 보면 그냥 물멘탈들임 외부 세력입장에서는 이슈 핑계로 흔들기 너무 좋을듯 걍 장기적으론 무조건 우상향임,경쟁사도 아닌것 에 쫄아서 저정도로까지 확 빠진거 보면 그냥 물멘탈들임.. 외부 세력입장에서는 이슈 핑계로 흔들기 너무 좋을듯 걍 장기적으론 무조건 우상향임..,2025-02-07T13:44:55+09:00,0.2588,0.3223,0.4188,2
.,,.,2025-01-31T03:30:48+09:00,0.0197,0.9727,0.0076,1
차트 찐공포ㅋㅋㅋ,차트 찐공포,차트 찐공포ㅋㅋㅋ,2025-01-28T23:51:36+09:00,0.0431,0.9226,0.0343,1
오를 타이밍이데..,오를 타이밍이데,오를 타이밍이데..,2025-01-08T20:13:27+09:00,0.0844,0.7562,0.1594,1
오늘 본장 마10프로 가나...살려는 줘라,오늘 본장 마10프로 가나살려는 줘라,오늘 본장 마10프로 가나...살려는 줘라,2025-03-04T22:17:05+09:00,0.0876,0.7742,0.1382,1
망해라 너도…… ㅂㄷ,망해라 너도,망해라 너도 ㅂㄷ,2025-01-08T12:40:04+09:00,0.1588,0.7606,0.0806,1
비나이다 비나이다,비나이다 비나이다,비나이다 비나이다,2025-02-10T18:58:33+09:00,0.0203,0.9604,0.0193,1
ㅋㅋ,,ㅋㅋ,2025-01-28T02:55:29+09:00,0.0217,0.9693,0.009,1
아 좀 늦게 봤으면;,아 좀 늦게 봤으면,아 좀 늦게 봤으면,2025-03-04T23:38:08+09:00,0.021,0.9688,0.0102,1
"오늘은 거래량도 적고 별 의미 없지 않을까..
누구든 변동성이 가장 큰 날에 아무것도 못하고 손가락만 빨고있길 원하지 않을거임",오늘은 거래량도 적고 별 의미 없지 않을까 누구든 변동성이 가장 큰 날에 아무것도 못하고 손가락만 빨고있길 원하지 않을거임,오늘은 거래량도 적고 별 의미 없지 않을까.. 누구든 변동성이 가장 큰 날에 아무것도 못하고 손가락만 빨고있길 원하지 않을거임,2025-01-17T11:19:43+09:00,0.2877,0.4337,0.2786,1
오늘 저기까지 올릴 예정이라는 거죠?,오늘 저기까지 올릴 예정이라는 거죠,오늘 저기까지 올릴 예정이라는 거죠?,2025-01-28T22:50:24+09:00,0.0375,0.9112,0.0513,1
시총 1위맞냐 이렇게 무너지네,시총 1위맞냐 이렇게 무너지네,시총 1위맞냐 이렇게 무너지네,2025-01-27T18:36:19+09:00,0.286,0.5526,0.1614,1
감사합니다,감사합니다,감사합니다,2025-03-21T00:50:26+09:00,0.0185,0.9648,0.0167,1
구매는 못하나요?,구매는 못하나요,구매는 못하나요?,2025-02-18T18:23:58+09:00,0.0295,0.9486,0.0219,1
ㅋㅋ,,ㅋㅋ,2025-03-13T09:19:02+09:00,0.0217,0.9693,0.009,1
걍 장투로 선회하쇼,걍 장투로 선회하쇼,걍 장투로 선회하쇼,2025-02-25T18:47:20+09:00,0.1032,0.7699,0.1269,1
어어 밀지마라!,어어 밀지마라,어어 밀지마라!,2025-02-27T23:40:35+09:00,0.0461,0.9248,0.0291,1
"지금이 저점입니다 
이렇게 기회주실 때 탑승해야 합니다",지금이 저점입니다 이렇게 기회주실 때 탑승해야 합니다,지금이 저점입니다 이렇게 기회주실 때 탑승해야 합니다,2025-02-28T18:22:00+09:00,0.3232,0.2795,0.3974,2
